BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE,ABBREVIATION
HDFC Bank,HDFC0003020,382240501,Kukarvada," Ground Floor, Shot No TO Harikunj Plaza, NR Apmc, Kukarwada Mahesana Gujarat - 382830",9898271111.0,Kukarwada,Mahesana,Gujarat,HDFC
HDFC Bank,HDFC0003016,508240562,Huzurnagar," 16-154 And 155, Miryalguda Road Nalgonda Andhra Pradesh - 508204",9949493333.0,Huzurnagar,Nalgonda,Andhra Pradesh,HDFC
HDFC Bank,HDFC0003015,431240503,Gangakhed," PR No 10, A-3-2 AT Gangakhed, Parbhani, Parbhani Maharashtra - 431512",9890603333.0,Gangakhed,Parbhani,Maharashtra,HDFC
HDFC Bank,HDFC0003012,365240502,Babra," Bhavnagar Rajkot High Way, Amreli, Babra Gujarat - 365421",9898271111.0,Babra,Amreli,Gujarat,HDFC
HDFC Bank,HDFC0003011,442240502,Arvi," Mouza No 174, Work Shop, Bus Stand Road, Arvi, Wardha, Wardha Maharashtra - 442201",9890603333.0,Arvi,Wardha,Maharashtra,HDFC
HDFC Bank,HDFC0003008,577240452,Tirthahalli," Doddamane Complex, Doddamane Kere, Agumbe Road, Thirthahalli, Shimoga Karnataka - 577432",9945863333.0,Tirthahalli,Shimoga,Karnataka,HDFC
HDFC Bank,HDFC0003005,414240502,Parner," Plot No 15, Opposite Parner Bus Stand, Parner, Ahmednagar, Ahmednagar Maharashtra - 414302",9890603333.0,Parner,Ahmadnagar,Maharashtra,HDFC
HDFC Bank,HDFC0003004,151240154,Panjgrain Kalan," Adj. Sbop, Kotkapura Road, Faridkot, Faridkot Punjab - 151207",9815331111.0,Panjgrain Kalan,Faridkot,Punjab,HDFC
HDFC Bank,HDFC0003003,422240504,Niphad," Gajarawadi, Yeola Road, At Niphad Post, Aluka Niphad, Nashik, Nashik Maharashtra - 422103",9890603333.0,Niphad,Nasik,Maharashtra,HDFC
HDFC Bank,HDFC0003000,383240071,Khedbrahma," Khedbrahma Taluka Coop And Ltd Ground Floor, Sardar Patel Road, Sabar Kantha Gujarat - 383255",9898271111.0,Khedbrahma,Sabar Kantha,Gujarat,HDFC
HDFC Bank,HDFC0002999,206240251,Dibiyapur," Durga Nagar, Opp Nagar Panchayat Office, Dibiyapur Dibiyapur Auraiya Uttar Pradesh - 206244",9935903333.0,Dibiyapur,Auraiya,Uttar Pradesh,HDFC
HDFC Bank,HDFC0002998,573240052,Channarayapatna,"Rangamma Complex, No 746 And 747, Road, Near Bus Stand, Channarayapatna, Hassan Karnataka - 573116",9945863333.0,Channarayapatna,Hassan,Karnataka,HDFC
HDFC Bank,HDFC0002997,143240505,Butala," Vpo Butala, Tehsil Baba Bakala, Amritsar, Butala Punjab - 143203",9815331111.0,Butala,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002994,388240121,Balasinor," Ground Floor, City Serve No 3147, 2, And Ambika Society Virpur RD, Balasinor Kheda Gujarat - 388255",9898271111.0,Balasinor,Kheda,Gujarat,HDFC
HDFC Bank,HDFC0002993,523240522,Giddalur," 8-17-173-B, Ground Floor, Mubarak Complex, Racharla Road, Giddallur, Prakasam Andhra Pradesh - 523357",9949493333.0,Giddalur,Prakasam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002991,384240501,Harij," First Floor, Vedant Arcade, Main Bazzar, Patan, Harij Gujarat - 384240",9898271111.0,Harij,Patan,Gujarat,HDFC
HDFC Bank,HDFC0002989,160240061,Lalru," Khasra No 91/42, Near Office, Ambala-Chandigarh Highway, Lalru Punjab - 140501",9815331111.0,Lalru,Patiala,Punjab,HDFC
HDFC Bank,HDFC0002988,411240048,Urali Kanchan-Loni," Shrikrishna Heights, Ashram Road, Urli Kanchan, Pune Maharashtra - 412202",9890603333.0,Uralikanchan,Pune,Maharashtra,HDFC
HDFC Bank,HDFC0002986,414240501,Shrigonda," Brahmachaitanya Complex, Bagade Corner, AT Post Office Shrigonda, Ahmednagar Maharashtra - 413701",9890603333.0,Shrigonda,Ahmadnagar,Maharashtra,HDFC
HDFC Bank,HDFC0002984,444240505,Murtijapur," OM Niwas, Besides Akola Urban Bank Main Road, Murtizapur Akola Maharashtra - 444107",9890603333.0,Murtizapur,Akola,Maharashtra,HDFC
HDFC Bank,HDFC0002983,431240252,Manjlegaon," Shop No 24-24 And 25 Upper Grnd Floor, Siddheshwar Complex, Beed Road, Majalgaon Bid Maharashtra - 431131",9890603333.0,Manjlegaon,Manjlegaon,Maharashtra,HDFC
HDFC Bank,HDFC0002982,444240504,Daryapur Banosa," Shop No And 2, Diamond Market, Opp S.B.I Main Branch, Daryapur, Amravati Maharashtra - 444803",9890603333.0,Daryapur-Banosa,Amravati,Maharashtra,HDFC
HDFC Bank,HDFC0002977,143240036,Fatehgarh Shukarchak," Main Road, Vpo Fatehgarh Shukarchak Amritsar Punjab - 143001",9815331111.0,Fatehgarhsukar Chak,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002975,533240402,Ramachandrapuram," 13-1-14, GR. Floor Opp Ramachandrapuram Muncipal Offic Ramachandrapuram, East Godavari Andhra Pradesh - 533255",9949493333.0,Ramachandrapuram,East Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002974,533240104,Kovvur,", 9-14-75, Opp Office, Main Road, Kovvur, West Godavari Andhra Pradesh - 534350",9949493333.0,Kovvur,West Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002973,400240174,Karjat,"Bmt Residency, Shop No 3, Ground Floor, Amarai Road, Raigad, Karjat Maharashtra - 410201",9890603333.0,Karjat,Raigad,Maharashtra,HDFC
HDFC Bank,HDFC0002972,110240314,Farukhnagar,"Building 386, Ward No 7, Opp Anaz Mandi, Wazirpur Road, Farrukhnagar, Gurgaon, Farrukhnagar Haryana - 122506",9996243333.0,Farrukhnagar,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0002971,520240642,Vuyyuru,"Door No 64, 8th Block, 1St Floor, Near Venkateswara Theatre, Voora Nagar, Vuyyuru, Krishna Andhra Pradesh - 521165",9949493333.0,Vuyyuru,Krishna,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002968,799240003,Math Chowmani Agartala," Shibnagar, College Road, Math Chowmani, Ward-17, Agartala Tripura - 799004",8003453333.0,Agartala,West Tripura,Tripura,HDFC
HDFC Bank,HDFC0002965,786240203,Doomdooma,", Old Town Committee Mark ET Complex, Old A.T. Road, Doomdooma, Tinsuki Assam - 786151",9957193333.0,Doomdooma,Sonitpur,Assam,HDFC
HDFC Bank,HDFC0002963,517240602,Pileru," L.B.S. Road, Door No 2-1654, Pileru, Chitoor Andhra Pradesh - 517214",9949493333.0,Piler,Chittoor,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002962,191240102,Kangan," Sea View Hotel Resorts, Ground Floor, Main Chowk, Kangan, Ganderbal Jammu And Kashmir - 191201",8001804333.0,Kangan,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002961,146240006,Saila Khurd," Anaj Mandi, Vpo Saila Khurd, Hoshiarpur, Hoshiarpur Punjab - 144529",9815331111.0,Saila Khurd,Hoshiarpur,Punjab,HDFC
HDFC Bank,HDFC0002959,143240306,Hari KE Pattan," Patti Road, Hari KE Pattan, Taran Taran, Hari KE Pattan Punjab - 143412",9815331111.0,Hari-Ke-Pattan,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002956,534240602,Nidadavole," Door No 2-2-12, Main Road Nidadavole West Godavari Andhra Pradesh - 534301",9949493333.0,Nidadavole,West Godavari,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002954,133240007,Saha,"Khasra No 103/22/2, Ambala Yamunanagar Highway, Vpo Saha, Ambala, Ambala Haryana - 133104",9996243333.0,Saha,Ambala,Haryana,HDFC
HDFC Bank,HDFC0002952,122240002,Nuh," Killa No 21-2, Rithora House, Ward No 8, Nr Gurgaon Gramin Bank Delhi-Alwar Rd, Nuh, Gurgaon Haryana - 122107",9996243333.0,Nuh,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0002951,193240201,Kupwara," Shopping Complex, Near Public Park, Jamia Masjid Road, Kupwara Jammu And Kashmir - 193222",8001804333.0,Kupwara,Kupwara,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002949,504240503,Vemulawada," H.No 9-3-102-1, 2, 3, 4, 5, 6, 7, Opp Police Station, Vemulavada, Karimnagar, Andhra Pradesh - 505302",9949493333.0,Vemulawada,Karimnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002948,530240152,Narsipatnam," Ground Floor, 36-32, Ramaraopeta, Narsipatnam Visakhapatnam - 531116",9949493333.0,Narsipatnam,Vishakhapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002947,505240602,Manthani," Survey No 91 92 Ground Floor, Erukalagudem, Beside Sbh Adb, Main RD, Manthani Karimnagar, Andhra Pradesh - 505184",9949493333.0,Manthani,Karimnagar,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002945,192240005,Dooru Shahabad," Building Opposite TO Post Office Office Dooru Shahabad, Anantnag Jammu And Kashmir - 192211",8001804333.0,Anantnag,Anantnag,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002944,192240102,Tral,", A.Y Complex, Main Chowk, Tral, Pulwama Jammu And Kashmir - 192123",8001804333.0,Tral,Pulwama,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002942,781240012,Jagiroad," 1St Floor, Deka Complex, Jagiroad Dry Fish Market, P.S. Jagiroad, Morigaon Assam - 782410",9957193333.0,Jagiroad,Morigaon,Assam,HDFC
HDFC Bank,HDFC0002938,781240015,Sualkuchi," Ground Floor, Kolita Para, Near Nopara Bus Stand, Sualkuchi Assam - 781103",9957193333.0,Sualkuchi,Kamrup,Assam,HDFC
HDFC Bank,HDFC0002937,785240102,Golaghat," G.F. Road, Bengenkhawa, Golaghat - 785621",9957193333.0,Golaghat,Golaghat,Assam,HDFC
HDFC Bank,HDFC0002935,180240016,Satwari," Vyas Plaza, Satwari Chowk, Jammu Cantt., Jammu - 180003",8001804333.0,Jammu,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002933,782240502,Kampur," P.O. And P.S. Kampur, Nagaon, Kampur Assam - 782426",9957193333.0,Kampur,Nagaon,Assam,HDFC
HDFC Bank,HDFC0002932,190240019,Hazratbal," Bota Bagh, Near Hatrik Restaurent, Hazratbal, Srinagar - 190006",8001804333.0,Telbal Hazratbal,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002930,781240014,"Beltoda, Guwahati"," 1St Floor, Beltola, Dispur-Basistha Road, Guwahati Assam - 781029",9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0002928,124240007,Sampla," Delhi By-Pass Chowk, Adjoining Hundai Showroom, Main Road, Bpo Sampla, Rohtak Haryana - 124501",9996243333.0,Sampla,Rohtak,Haryana,HDFC
HDFC Bank,HDFC0002926,491240501,Bemetra," Plt ON G.F And F.F AT H.No 1158-10 Near Old Bus Stand, Bemetara Durg Chhattisgarh - 491335",9893603333.0,Durg,Durg,Chandigarh,HDFC
HDFC Bank,HDFC0002922,125240004,Kalanwali," Plot No 4, Near Anaj Mandi, Kalanwali Haryana - 125201",9996243333.0,Kalanwali,Sirsa,Haryana,HDFC
HDFC Bank,HDFC0002917,143240306,Khadaur Sahib," Opp Bus Stand, Khadoor Sahib, Taran Taran Punjab - 143117",9815331111.0,Khadaur Sahib,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002916,781240011,Baruah Road," First Floor, Baruah Road, Guwahati Assam - 781024",9957193333.0,Guwahati,Kamrup,Assam,HDFC
HDFC Bank,HDFC0002915,135240009,Mustafabad," Khasra No 306/1/2, Opp Anajmandi Gate, Mustafabad, Yamunanagar Haryana - 133103",9996243333.0,Mustafabad,Yamunanagar,Haryana,HDFC
HDFC Bank,HDFC0002912,194240002,Kargil," Bagh-E-Khomeni, Kargil Ladakh, Kargil Jammu And Kashmir - 194103",8001804333.0,Kargil,Kargil,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002911,516240503,Kodur," 7-546-5, RS Road, Railway Kodur, Cuddapah Andhra Pradesh - 516101",9949493333.0,Kodur,Cuddapah,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002909,143240018,Chabal Kalan," Amritsar Road, Chabal, Kalan The, Amritsar Punjab - 143301",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002908,182240101,Doda," Main Bus Stand, Main Market, Nehru Comple X, Doda Jammu And Kashmir - 182202",8001804333.0,Doda,Doda,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002907,781240302,Rangia," Ground Floor, Ward No -5, R. D. Road, Rangia, Kamrup Assam - 781354",9957193333.0,Rangia,Kamrup,Assam,HDFC
HDFC Bank,HDFC0002906,176240003,Bharmour," Bharmour View Hotel And Restaurant Main Bazar, Bharmour Chamba Himachal Pradesh - 176315",8001804333.0,Chamba,Chamba,Himachal Pradesh,HDFC
HDFC Bank,HDFC0002904,193240001,Baramulla," Mint Business Centre Ground Floor, Baramullah Baramulla Jammu And Kashmir - 193101",8001804333.0,Baramulla,Baramulla,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002903,190240021,Brein," Khan Complex, Ground Floor Brein Nishat, Srinagar - 191121",8001804333.0,Srinagar,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002902,180240015,Channi Himmat," Shop No And 3, Sector 3, Channi Himmat, Jammu - 180015",8001804333.0,Chhani Himmat,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002901,193240002,Magam," Main Bus Stop, Magam, Near Pasta Restaurant, Budgam Jammu And Kashmir - 193401",8001804333.0,Magam,Badgam,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002899,177240202,Amb," Khasra No 2231-33, Una Road, Near Petrol Pump Una Himachal Pradesh - 177203",8001804333.0,Una,Una,Himachal Pradesh,HDFC
HDFC Bank,HDFC0002897,781240013,Bijoynagar," Nh-37, Bijaynagar, Bijoynagar Assam - 781122",9957193333.0,Bijoynagar,Kamrup,Assam,HDFC
HDFC Bank,HDFC0002895,812240501,Sabour," Singh House, Sabour Bhag Alpur Road, Sabour, Bhagalpur Bihar - 813205",8602666161.0,Sabour,Bhagalpur,Bihar,HDFC
HDFC Bank,HDFC0002894,143240305,Naushehra Pannuan," Tarantaran Rd, Vpo Naushera Pannuan Near Police Line Tehsil, Taran Taran Punjab - 143409",9815331111.0,Naushehra Pannuan,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002893,142240006,Ajit Wal," Railway Road, Ajitwal, Moga Punjab - 142053",9815331111.0,Ajitwal,Moga,Punjab,HDFC
HDFC Bank,HDFC0002892,152240153,Arniwala Sheikh Subha," Dabwala Kalan Road, Arniwala, Ferozpur Punjab - 152124",9815331111.0,Arniwala Sheikh Subhana,Ferozpur,Punjab,HDFC
HDFC Bank,HDFC0002888,141240029,Sidwan Bet," Opp Axis Bank Atm, Jagraon Road, Sidwan Bet, Ludhiana Punjab - 142033",9815331111.0,Ludhiana,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0002887,143240017,Raja Sansi," Khasra No 85-2-5 V.P.O, Rajasansi, Ajnala Amritsar Road, Tehsil Ajnala Amritsar Punjab - 143101",9815331111.0,Raja Sansi,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002881,143240019,Attari," Near Bus Stand, Vpo Attari, Amritsar Punjab - 143108",9815331111.0,Attari,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002880,143240553,Chogawan," Kasra No .354-1 V.P.O. Chogawan, Teh Ajn Ala, Amritsar Punjab - 143109",9815331111.0,Chogawan,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002879,143240503,Rayya," Pheruman Road, Rayya, Amritsar, Amritsar Punjab - 143414",9815331111.0,Rayya,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002871,823240003,"Ota, Gaya"," Canteen Area, Officer'S Training Academy, Gaya Bihar - 823005",8602666161.0,Gaya,Gaya,Bihar,HDFC
HDFC Bank,HDFC0002870,560240086,Brooke Fields,"Plot No 2, New Cmc Plot No 21, Doddanekundi Industrial Area, No 13, Kiaddb, Brooke Field Bangalore Karnataka - 560048",9945863333.0,Bangalore,Bangalore,Karnataka,HDFC
HDFC Bank,HDFC0002865,422240503,Jawahar,"Ground Floor, Hotel Shyam Palace, Bus Stand Road, AT Post Office Taluka Jawahar, Thane Maharashtra - 401608",9890603333.0,Jawhar,Jawhar,Maharashtra,HDFC
HDFC Bank,HDFC0002864,400240169,Saphale,"Ground Floor, Shop No 3, 4, 5, And 6, Swastik Park, Safale-Pa Lgahr Road, Saphale, Taluka Palghar Thane Maharashtra - 401102",9890603333.0,Saphala,Thane,Maharashtra,HDFC
HDFC Bank,HDFC0002863,380240049,Ghuma,"Ground Floor, Ratnam Complex, Near Kabir Enclave, Bopal-Ghuma Road, Ahmedabad Gujarat - 380058",9898271111.0,Ahmedabad,Ahmedabad,Gujarat,HDFC
HDFC Bank,HDFC0002862,192240301,Kulgam," Mir Building, College Road, Kulgam Srinagar Jammu Kashmir - 192232",8001804333.0,Kulgam,Kulgam,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002861,226240019,Memora," Security Section, Air Force Station Memaura, P.O Banthra, Lucknow., Uttar Pradesh - 227001",9935903333.0,Banthra,Banthra,Uttar Pradesh,HDFC
HDFC Bank,HDFC0002860,400240168,"Clare Road, Byculla"," LA Vision Bldg., SH No 3, Grd. Flr, 85 Mir ZA Galib Mrg Clare Road, Nagpada Junction, Byculla Mumbai Maharashtra - 400008",9890603333.0,Mumbai,Greater Bombay,Maharashtra,HDFC
HDFC Bank,HDFC0002857,301240003,Matsya Industrial Area (Alwar)," Plot No BB 2, Adjoining Old Pnb Matsya Industrial Area Alwar Rajasthan - 301001",9875003333.0,Alwar,Alwar,Rajasthan,HDFC
HDFC Bank,HDFC0002853,110240311,"Qutub Plaza, Gurgaon"," 101, 101 A, First Floor, Qutab Plaza, Dlf-City, PH Ase-1, Gurgaon Haryana - 122002",9996243333.0,Gurgaon,Gurgaon,Haryana,HDFC
HDFC Bank,HDFC0002851,800240010,Rajendra Nagar," Sri Ram Enclave 15 A, Arya Kumar Road, Rajendra Nagar, Patna Bihar - 800016",8602666161.0,Patna,Patna,Bihar,HDFC
HDFC Bank,HDFC0002849,431240352,Parli," Chetan Agency, Laxmi Arket, Mondha, Near Idbi Bank, Parli, Bid Maharashtra - 431515",9890603333.0,Parli-Vaijnath,Parli-Vaijnath,Maharashtra,HDFC
HDFC Bank,HDFC0002848,768240501,Rengali,"Hdfc Bank Limited At-Ganesh Nagar P.O. Rengali, Sambalpur, Rengali Orissa - 768212",9937903333.0,Rengali,Sambalpur,Odisha,HDFC
HDFC Bank,HDFC0002847,396240133,Moti Daman,"Ground Floor, Nilkanth Appt, Near Football Ground, Moti Daman, Daman, Daman And Diu - 396220",9898271111.0,Daman,Daman,Daman And Diu,HDFC
HDFC Bank,HDFC0002843,431240007,"Cidco, Aurangabad"," Plot No Sector -E I, Town Centre, Cidco Aurangabad Maharashtra - 431001",9890603333.0,Aurangabad,Aurangabad,Maharashtra,HDFC
HDFC Bank,HDFC0002841,560240082,Vijaya Bank Layout,"90, Behind Ayyappa Temple, 6th Main, Vijaya Bank Layout, Bilekhalli, Off Bannergatta Road, Bangalore Karnataka - 560076",9945863333.0,Bangalore,Bangalore,Karnataka,HDFC
HDFC Bank,HDFC0002840,110240303,"Patparganj Indl Area, Delhi"," 120, Patparganj Industrial Area Delhi Delhi - 110091",61606161.0,Delhi,Delhi,Delhi,HDFC
HDFC Bank,HDFC0002838,302240018,"Bapu Nagar, Jaipur"," Shop No 1&2, Sun Tower S, SB 158-A, Bapu Nagar, Gandhi Nagar Mod Jaipur, Rajasthan",9875003333.0,Jaipur,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0002837,302240017,"Ajmer Road, Jaipur"," Diamond Tower, 51 Neelk Anth Colony, Purani Chungi, Ajmer Road, Jaipur Rajasthan - 302021",9875003333.0,Jaipur,Jaipur,Rajasthan,HDFC
HDFC Bank,HDFC0002836,263240203,Rudrapur," Grnd Floor, Alankar Complex, Opp Ind Ane Gas Agcy Kashipur Byepass Road, Rudrapur Udham Singh Nagar Uttarakhand - 263153",9935903333.0,Rudrapur,Udham Singh Nagar,Uttarakhand,HDFC
HDFC Bank,HDFC0002833,833240002,Chaibasa Branch," Aikath Market Wing Amlatola, Chaibasa West Singhbhum Chaibasa Jharkhand - 833201",8602666161.0,Chaibasa,Paschimi Singhbhum,Jharkhand,HDFC
HDFC Bank,HDFC0002832,403240042,Nuvem,"H.No 31A1, 31A2, 31A3 Near Goa Ceramic House ON NH 17 Margao-Panaji Road, Belloi, Salcette Nuvem Goa - 403604",9890603333.0,Nuvem,South Goa,Goa,HDFC
HDFC Bank,HDFC0002831,786240502,Moran,"A.T. Road, Moranhat, Main Market, NR Aasam State Corp.Offic Dibrugar Moran Assam - 785670",9957193333.0,Moran,Dibrugarh,Assam,HDFC
HDFC Bank,HDFC0002830,110240310,Sec 93 Noida," Eldeco Studio Apartment S, Gautam Buddha Nagar Gautam Buddha Nagar Uttar Pradesh - 201301",9935903333.0,Noida,Gautam Buddha Nagar,Uttar Pradesh,HDFC
HDFC Bank,HDFC0002829,560240079,"Racecourse Road, Bangalore"," Grd. Floor, Ahuja Chambers No 1, KU Marapark RD, Opp Race Course, Banglore Urban Karnataka - 560001",9945863333.0,Bangalore,Bangalore Urban,Karnataka,HDFC
HDFC Bank,HDFC0002826,500240058,Mla Colony Banjara Hills," Door No 13-A-B-C, Mla Colo NY, Banjara Hills, Hyderabad Andhra Pradesh - 500034",9949493333.0,Hyderabad,Hyderabad,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002825,520240103,"Gandhi Park, Guntur"," M/S Hindu College High School Cou 01St Floor, Opp Gandhi Park Guntur Andhra Pradesh - 522003",9949493333.0,Guntur,Guntur,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002824,781240402,Pathshala,"Ward No Anchal Road Nxt TO United India Assurance Off Barpeta, Pathshala Assam - 781325",9957193333.0,Barpeta,Barpeta,Assam,HDFC
HDFC Bank,HDFC0002823,151240552,Bhucho Mandi," Adj. Obc, Ward No 3, Mandir Wali Gali, Bhucho Mandi, Bathinda Punjab - 151101",9815331111.0,Bathinda,Bathinda,Punjab,HDFC
HDFC Bank,HDFC0002822,400240164,"Sec-11, Kalamboli"," Shp No 6, 7, 9, Labh Avenue Chs Ltd., Se Ctor 11, Plot No 20=A, Kalamboli, Navi Mumbai Raigad Maharashtra - 410218",9890603333.0,Kalamboli,Raigad,Maharashtra,HDFC
HDFC Bank,HDFC0002816,180240014,Bishna," Near Police Station, Jammu Bishna Jammu And Kashmir - 181132",8001804333.0,Bishna,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002813,530240006,Sri Surya Complex Gajuwaka," Sri Surya Complex, Door No 6-67-13, Nh-5, Opp Chinagantyada US Stop, Gajuwaka Andhra Pradesh - 530026",9949493333.0,Gajuwaka,Vishakhapatnam,Andhra Pradesh,HDFC
HDFC Bank,HDFC0002811,673240007,Civil Station Kozhikode," 1St Flr, Bldg No 611A R.S 50-5, Vengeri Vill., NR Civil Stn Wayanad Road, Calicut, Kozhikode Kerala - 673020",9895663333.0,Calicut,Kozhikode,Kerala,HDFC
HDFC Bank,HDFC0002806,226240018,Hewtte Lucknow," 102-25A, Old No 8, Hewette Road, Shivaji Marg, Lucknow Uttar Pradesh - 226001",9935903333.0,Lucknow,Lucknow,Uttar Pradesh,HDFC
HDFC Bank,HDFC0002803,413240151,Sargam Cinema Pandharpur,", Upper Grd Flr, 2nd Flr Golwalkar Complex, 4647 -2 A, Near Sargam Cinema, Pandharpur, Solapur Maharashtra - 413304",9890603333.0,Pandharpur,Solapur,Maharashtra,HDFC
HDFC Bank,HDFC0002801,182240501,Bhaderwah," Jani Bazaar, Baderwah, Doda Jammu And Kashmir - 182222",8001804333.0,Doda,Doda,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002800,185240001,Jawahar Nagar Rajouri," Ward No 6, Jawaharnagar, Near Children Park, Rajouri Jammu And Kashmir - 185132",8001804333.0,Rajouri,Rajouri,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002782,151240005,Grain Market Bathinda," Adjoining Grain Market, Bathinda Bathinda Punjab - 151005",9815331111.0,Bathinda,Bathinda,Punjab,HDFC
HDFC Bank,HDFC0002776,831240007,Kadma," Sarla'S Arcade, Govind Nagar, Opp KD Flats, Post Office And Pskadma, Jamshedpur Jharkhand - 831005",9996243333.0,Kadma,Bhiwani,Haryana,HDFC
HDFC Bank,HDFC0002775,180240010,Rehari Jammu," No 87 BC Road, Below Hot Billion, Rehari Chungi, Jammu Jammu And Kashmir - 180005",8001804333.0,Jammu,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002770,600240093,Vanagaram," No 105-1B2 And 1B2A, Adayalampattu Village, Vanagram, Chennai, Thiruvallur Tamil Nadu - 600095",9840673333.0,Chennai,Chennai,Tamil Nadu,HDFC
HDFC Bank,HDFC0002769,141240026,Barewal Awana," Canal Road, Barewal Awana, Ludhiana Punjab - 141012",9815331111.0,Ludhiana,Ludhiana,Punjab,HDFC
HDFC Bank,HDFC0002763,147240103,Mandigobindgarh," Amloh Road, Near Punjab And Sindh Bank, Mandigobindgarh, Fatehgarh Sahib Punjab - 147301",9815331111.0,Gobind Garh,Fatehgarh Sahib,Punjab,HDFC
HDFC Bank,HDFC0002761,396240034,"Char Rasta, Vapi","Office No 1 2, 1St Floor, Above Dcb Bank Silvassa Road, Char Rasta, Vapi, Valsad Gujarat - 396195",9898271111.0,Vapi,Valsad,Gujarat,HDFC
HDFC Bank,HDFC0002759,143240016,Chheharta Amritsar," Khasra No 38, Sub Divis Ion No 2, GT Road, Nh-1, Chheharta, Amritsar Punjab - 143105",9815331111.0,Amritsar,Amritsar,Punjab,HDFC
HDFC Bank,HDFC0002758,180240009,Residency Road Jammu," Cosmo Hotel Building, Vir Marg, Residency Road, Jammu Jammu And Kashmir - 180001",8001804333.0,Jammu,Jammu,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002755,190240008,Qamarwari," Ground Floor, M.A. Complex, Qamarwari Srinagar, Srinagar, Jammu And Kashmir - 190010",8001804333.0,Srinagar,Srinagar,Jammu And Kashmir,HDFC
HDFC Bank,HDFC0002749,855240002,Kishanganj,"Amarlekha Complex, Hospital Road, Next TO Oriental Bank of Commerce Kishanganj Kishanganj Bihar - 855107",8602666161.0,Kishanganj,Kishanganj,Bihar,HDFC
HDFC Bank,HDFC0002747,733240503,Islampur,"1St Floor, Rajdarbar Complex, Road, Ukil Para Baz AR, Uttar Dinajpur Islampur West Bengal - 733202",9831073333.0,Islampur,Islampur,West Bengal,HDFC
